Language,Stars,Watchers,OpenIssues,Size,SubscribersCount,Network count,SubLanguagesScale,Score
Python,107,107,10,603,5,11,7,0
Python,106,106,0,121,9,2,7,0
Python,106,106,3,876,8,35,7,165
Python,106,106,6,103,8,30,7,155
Python,106,106,33,138,11,24,7,0
Python,106,106,0,189,13,78,7,0
Python,106,106,9,65,9,41,7,0
Python,106,106,9,1189,5,48,7,141
Python,106,106,11,349,6,22,7,0
Python,106,106,2,1064,36,21,7,0
Python,106,106,3,77,6,19,7,0
Python,106,106,40,1265,9,52,7,280
Python,106,106,0,86,3,5,7,0
Python,106,106,4,190,38,27,7,0
Python,105,105,7,390,6,35,7,0
Python,105,105,4,471,7,33,7,0
Python,105,105,1,34,10,15,7,0
Python,105,105,3,233,38,74,7,0
Python,105,105,17,2050,15,26,7,0
Python,105,105,0,21,7,3,7,0
Python,105,105,4,68,37,5,7,152
Python,105,105,22,407,13,24,7,0
Python,105,105,21,1487,13,14,7,144
Python,105,105,0,87531,10,8,7,0
Python,104,104,2,15223,37,87,7,316
Python,104,104,0,331,15,19,7,139
Python,104,104,5,115,19,19,7,0
Python,104,104,20,581,9,11,7,0
Python,104,104,1,4,16,59,7,0
Python,104,104,6,217,8,57,7,0
Python,104,104,16,209,11,9,7,160
Python,104,104,2,38943,21,61,7,147
Python,104,104,24,2016,8,39,7,160
Python,104,104,29,696,6,26,7,150
Python,104,104,1,174,25,37,7,0
Python,104,104,5,28981,13,28,7,306
Python,104,104,1,801,10,12,7,0
Python,104,104,11,153,10,40,7,0
Python,104,104,13,386,17,42,7,0
Python,104,104,3,106,9,13,7,0
Python,104,104,2,44,7,21,7,596
Python,104,104,21,10441,16,21,7,306
Python,104,104,2,4473,6,16,7,0
Python,103,103,0,1416,13,19,7,0
Python,103,103,11,274,8,13,7,0
Python,103,103,1,3301,9,23,7,146
Python,103,103,19,1241,9,28,7,0
Python,103,103,9,271,21,33,7,0
Python,103,103,2,178,9,5,7,0
Python,103,103,3,174,7,21,7,0
Python,103,103,11,44,29,43,7,0
Python,103,103,8,184,3,81,7,0
Python,102,102,0,225,4,18,7,0
Python,102,102,2,184,9,12,7,0
Python,102,102,23,221,17,29,7,0
Python,102,102,2,264,2,22,7,0
Python,102,102,3,664,3,7,7,0
Python,102,102,5,126,7,7,7,0
Python,102,102,9,279,30,96,7,278
Python,101,101,5,895,28,40,7,0
Python,101,101,0,10,10,26,7,0
Python,101,101,0,68,5,0,7,0
Python,101,101,0,293,10,31,7,0
Python,101,101,25,1886,15,10,7,150
Python,101,101,0,705,3,14,7,0
Python,101,101,1,1083,8,4,7,0
Python,101,101,3,283,19,37,7,160
Python,101,101,1,672,21,20,7,0
Python,101,101,6,1157,6,31,7,0
Python,101,101,2,151,6,14,7,0
Python,101,101,0,9,9,7,7,0
Python,100,100,13,686,34,30,7,0
Python,100,100,7,435,16,6,7,0
Python,290,290,14,587,31,117,7,0
Python,290,290,13,8200,47,122,7,296
Python,290,290,8,836,39,62,7,0
Python,290,290,7,48,6,24,7,0
Python,290,290,0,226,61,130,7,157
Python,290,290,26,14934,46,103,7,146
Python,289,289,3,11919,29,79,7,0
Python,289,289,27,9024,50,31,7,592
Python,289,289,2,28,14,19,7,0
Python,289,289,4,175,37,151,7,0
Python,289,289,1,42,24,97,7,0
Python,289,289,21,217,41,96,7,0
Python,288,288,15,686,22,60,7,144
Python,288,288,8,141,61,42,7,0
Python,288,288,59,3084,19,118,7,0
Python,288,288,109,29128,19,94,7,282
Python,288,288,53,6081,30,107,7,452
Python,288,288,17,561,120,35,7,167
Python,287,287,7,481,24,49,7,0
Python,287,287,101,6049,28,62,7,462
Python,287,287,0,12724,51,114,7,297
Python,287,287,3,263,33,42,7,287
Python,287,287,31,85153,41,110,7,146
Python,287,287,27,4533,7,18,7,296
Python,287,287,2,26,6,37,7,0
Python,287,287,0,2887,54,240,7,0
Python,287,287,7,22,30,130,7,0
Python,287,287,97,54825,79,25,7,143
Python,287,287,51,429,31,70,7,0
Python,286,286,35,8313,32,43,7,0
Python,286,286,27,166,45,37,7,132
Python,286,286,5,167,15,49,7,0
Python,286,286,3,6,34,207,7,0
Python,286,286,4,73,22,97,7,134
Python,286,286,16,10069,20,44,7,431
Python,286,286,8,459,21,60,7,0
Python,286,286,4,279,8,15,7,0
Python,286,286,2,929,15,61,7,0
Python,286,286,34,256,20,155,7,160
Python,285,285,3,2805,19,18,7,139
Python,285,285,0,2175,18,28,7,150
Python,285,285,1,553,58,69,7,0
Python,285,285,0,14,10,10,7,0
Python,285,285,4,266,11,33,7,0
Python,285,285,43,22445,21,70,7,294
Python,285,285,7,66853,46,166,7,453
Python,284,284,0,11681,10,26,7,169
Python,284,284,6,219,26,57,7,296
Python,284,284,11,2985,42,40,7,290
Python,284,284,4,327,17,67,7,0
Python,284,284,261,701360,35,101,7,0
Python,283,283,4,255,12,37,7,0
Python,283,283,0,11988,13,15,7,0
Python,283,283,19,976,18,158,7,0
Python,283,283,91,1550,16,66,7,0
Python,283,283,13,79575,46,158,7,144
Python,283,283,23,4559,37,48,7,0
Python,283,283,8,431,29,135,7,294
Python,283,283,19,2127,55,332,7,0
Python,283,283,2,328,18,56,7,0
Python,283,283,12,102,19,51,7,0
Python,282,282,6,300,32,21,7,160
Python,282,282,10,197,13,48,7,0
Python,282,282,1,1394,8,23,7,0
Python,282,282,28,3194,31,81,7,0
Python,282,282,4,1028,40,34,7,0
Python,282,282,0,3877,17,61,7,0
Python,282,282,1,4,18,158,7,0
Python,282,282,9,81,22,106,7,0
Python,281,281,1,115,34,105,7,146
Python,281,281,0,103,20,84,7,0
Python,281,281,13,108,31,44,7,0
Python,281,281,4,204,18,79,7,0
Python,281,281,12,136,10,26,7,149
Python,281,281,18,679,22,105,7,150
Python,281,281,19,553,13,36,7,0
Python,281,281,7,2365,49,54,7,0
Python,280,280,13,387,46,82,7,0
Python,280,280,19,7763,16,34,7,159
Python,280,280,0,1544,79,331,7,317
Python,280,280,12,1177,20,19,7,0
Python,280,280,11,523,17,28,7,0
Python,280,280,12,4539,14,43,7,0
Python,279,279,0,6996,28,58,7,0
Python,279,279,6,3748,67,150,7,0
Python,279,279,10,1306,20,25,7,0
Python,279,279,8,2383,19,39,7,0
Python,278,278,21,18671,48,270,7,0
Python,278,278,22,71,42,191,7,0
Python,278,278,1,22,19,73,7,0
Python,278,278,59,34054,83,67,7,459
Python,278,278,2,100,31,64,7,0
Python,278,278,3,151,35,18,7,0
Python,277,277,7,124,11,32,7,0
Python,277,277,17,293,11,38,7,0
Python,277,277,7,57511,23,43,7,146
Python,277,277,3,282,9,15,7,0
Python,276,276,15,2337,8,22,7,157
Python,276,276,8,6271,14,43,7,139
Python,276,276,28,110,36,55,7,0
Python,354,354,2,173,13,10,7,144
Python,354,354,3,771,30,73,7,146
Python,354,354,1,31843,57,168,7,0
Python,354,354,77,1121,57,192,7,0
Python,354,354,18,264,69,163,7,160
Python,353,353,6,664,12,26,7,0
Python,353,353,0,16,31,131,7,0
Python,353,353,0,19,18,29,7,0
Python,353,353,6,313,16,40,7,0
Python,353,353,44,9360,75,165,7,0
Python,353,353,2,23,48,205,7,0
Python,352,352,15,15291,175,327,7,296
Python,352,352,3,3331,39,135,7,144
Python,352,352,5,2542,61,56,7,306
Python,352,352,56,639,24,72,7,165
Python,352,352,22,340,30,103,7,161
Python,352,352,1,39429,55,130,7,146
Python,352,352,7,191,42,171,7,143
Python,352,352,0,3748,21,49,7,146
Python,352,352,69,504,33,118,7,299
Python,351,351,17,468,28,79,7,144
Python,351,351,11,2191,28,120,7,0
Python,351,351,0,1305,19,29,7,150
Python,351,351,23,266,8,60,7,0
Python,351,351,36,1287,16,76,7,0
Python,351,351,0,9794,44,88,7,0
Python,351,351,25,1616,10,13,7,296
Python,351,351,41,14852,72,57,7,0
Python,351,351,34,257163,168,225,7,304
Python,351,351,22,554,42,119,7,0
Python,351,351,28,737,65,88,7,0
Python,351,351,16,1472,34,86,7,149
Python,350,350,1,39768,29,47,7,161
Python,350,350,5,487,30,63,7,141
Python,350,350,27,430,35,122,7,0
Python,350,350,6,53,73,217,7,0
Python,350,350,9,4789,35,113,7,0
Python,350,350,32,32,15,47,7,0
Python,350,350,1,276,24,84,7,0
Python,350,350,95,984,130,246,7,159
Python,350,350,6,106,11,20,7,155
Python,350,350,9,221,41,191,7,0
Python,350,350,4,298,28,101,7,0
Python,350,350,6,381,13,61,7,141
Python,350,350,18,320,38,176,7,0
Python,349,349,2,476,16,66,7,0
Python,349,349,30,461,11,132,7,160
Python,349,349,14,28,31,51,7,0
Python,349,349,1,24,30,39,7,0
Python,349,349,23,3283,56,149,7,0
Python,349,349,12,759,37,18,7,0
Python,349,349,0,782,25,189,7,0
Python,349,349,3,862,34,90,7,0
Python,349,349,45,458,17,71,7,139
Python,349,349,47,20580,38,52,7,156
Python,348,348,32,3150,163,61,7,160
Python,348,348,1,3,4,20,7,0
Python,348,348,3,371,20,23,7,0
Python,348,348,7,39,27,69,7,0
Python,348,348,46,1402,41,384,7,0
Python,348,348,4,1683,17,108,7,0
Python,348,348,9,1177,20,54,7,156
JavaScript,347,347,0,579,76,176,7,147
Python,347,347,3,447,26,47,7,0
Python,347,347,8,153,41,82,7,0
Python,347,347,2,37,13,114,7,139
Python,347,347,6,178,29,248,7,0
Python,347,347,8,265,28,94,7,0
Python,346,346,7,21,55,218,7,0
Python,346,346,0,17606,21,129,7,0
Python,346,346,3,885,32,107,7,0
Python,346,346,2,2544,17,15,7,0
Python,346,346,35,4238,49,100,7,160
Python,346,346,42,2926,40,145,7,294
Python,345,345,10,1187,27,52,7,0
Python,345,345,2,33464,40,40,7,0
Python,345,345,10,243,24,133,7,0
Python,345,345,6,268,23,99,7,0
Python,345,345,44,1919,53,335,7,163
Python,345,345,2,12496,48,156,7,146
Python,345,345,0,1762,32,99,7,0
Python,345,345,7,345,29,209,7,0
Python,345,345,0,5506,14,29,7,0
Python,345,345,10,1057,13,22,7,0
Python,345,345,12,308,27,79,7,0
Python,344,344,17,777,40,114,7,0
Python,344,344,2,1071,41,162,7,0
Python,344,344,1,117,12,20,7,0
Python,344,344,10,7884,39,96,7,144
Python,344,344,29,69,22,76,7,0
Python,344,344,7,2135,39,147,7,0
Python,344,344,21,134,43,79,7,299
Python,344,344,55,5114,39,54,7,141
Python,344,344,26,772,37,199,7,0
Python,344,344,26,30,20,119,7,0
Python,344,344,2,293288,69,143,7,593
Python,343,343,76,383,16,59,7,154
Python,343,343,28,189531,15,292,7,462
Python,343,343,2,47,8,62,7,0
Python,343,343,25,1446,67,57,7,0
Python,995,995,6,154,31,43,7,0
Python,990,990,7,4149,33,92,7,139
Python,987,987,0,158258,146,375,7,0
Python,977,977,225,45423,106,358,7,148
Python,972,972,1,59,95,297,7,0
Python,972,972,167,69535,62,176,7,736
Python,968,968,0,166,57,251,7,0
Python,967,967,92,3956,57,202,7,0
Python,965,965,32,285,39,146,7,0
Python,963,963,28,90,27,71,7,0
Python,954,954,55,1913,79,341,7,306
Python,950,950,31,2511,78,85,7,0
Python,934,934,2,8603,43,126,7,0
Python,932,932,17,8253,39,69,7,296
Python,930,930,37,55805,173,187,7,149
Python,928,928,1,6249,47,187,7,0
Python,927,927,6,4228,19,31,7,0
Python,927,927,64,9419,59,80,7,309
Python,926,926,67,1829,81,178,7,148
Python,925,925,2,1326,88,168,7,0
Python,923,923,5,360,76,44,7,0
Python,923,923,5,9023,70,126,7,306
Python,920,920,8,21899,63,263,7,0
Python,917,917,11,485,40,71,7,0
Python,906,906,57,3993,68,338,7,296
Python,904,904,100,1576,102,351,7,0
Python,904,904,12,1119,86,218,7,0
Python,903,903,0,1550,69,179,7,0
Python,899,899,135,8505,79,184,7,0
Python,899,899,45,9324,53,278,7,427
Python,898,898,257,112458,75,93,7,319
Python,894,894,175,8779,108,241,7,159
Python,893,893,3,10878,164,264,7,296
Python,889,889,88,1426,51,103,7,0
Python,886,886,9,5747,33,28,7,0
Python,884,884,21,1094,63,150,7,0
Python,883,883,24,106,58,60,7,150
Python,879,879,14,541,50,29,7,0
Python,879,879,5,380,49,93,7,0
Python,877,877,19,6359,92,246,7,0
Python,876,876,36,318,36,71,7,0
Python,874,874,42,4099,80,337,7,0
Python,870,870,338,17708,95,200,7,444
Python,868,868,217,21083,90,161,7,153
Python,867,867,293,20186,56,201,7,292
Python,866,866,20,113,58,211,7,0
Python,858,858,155,307718,48,263,7,453
Python,857,857,3,311,43,63,7,311
Python,854,854,4,429,35,37,7,0
Python,853,853,19,200,79,203,7,0
Python,851,851,93,12522,41,88,7,134
Python,850,850,4,6128,71,70,7,165
Python,849,849,21,3042,69,159,7,146
Python,845,845,29,546,29,60,7,161
Python,840,840,12,1659,80,361,7,146
Python,832,832,9,403,26,55,7,141
Python,832,832,162,5231,139,157,7,457
Python,832,832,5,142,22,38,7,0
Python,830,830,9,428,17,30,7,0
Python,829,829,67,1055,52,120,7,0
Python,829,829,16,223473,46,169,7,0
Python,823,823,2,3517,47,128,7,0
Python,821,821,56,37258,133,313,7,0
Python,818,818,57,1992,21,232,7,0
Python,815,815,65,111,28,102,7,0
Python,815,815,1,2778,142,81,7,162
Python,814,814,26,10581,71,77,7,154
Python,813,813,6,2340,28,74,7,0
Python,812,812,17,219,41,113,7,146
Python,812,812,63,28304,95,145,7,160
Python,808,808,15,6992,91,200,7,0
Python,807,807,37,2140,101,250,7,146
Python,806,806,76,4124,45,487,7,444
Python,802,802,51,505,82,117,7,0
Python,800,800,15,7067,39,90,7,149
Python,798,798,14,4027,41,66,7,0
Python,797,797,11,20177,160,343,7,292
Python,797,797,8,20,44,140,7,0
Python,795,795,1,89,23,49,7,0
Python,795,795,33,338,54,138,7,0
Python,793,793,33,264,38,151,7,160
Python,793,793,88,11686,88,101,7,0
Python,792,792,14,195,65,153,7,0
Python,791,791,0,1265,47,65,7,0
Python,790,790,30,294558,65,128,7,426
Python,789,789,48,1073,96,205,7,0
Python,785,785,18,64497,70,140,7,0
Python,784,784,31,91,42,70,7,0
Python,782,782,8,271,43,66,7,139
Python,778,778,10,151,22,21,7,156
Python,776,776,16,80541,80,91,7,144
Python,773,773,8,73,64,181,7,0
Python,773,773,164,6938,71,377,7,0
Python,770,770,21,174,48,237,7,0
Python,769,769,55,5934,66,120,7,318
Python,769,769,13,171,26,127,7,0
Python,768,768,64,1027,104,156,7,0
Python,764,764,65,230,38,73,7,0
Python,762,762,117,63846,73,178,7,0
Python,762,762,1,296,77,376,7,0
Python,919,919,215,7310,95,155,7,160
Python,919,919,484,125791,52,239,7,296
Python,919,919,10,1447,45,88,7,290
Python,918,918,18,7545,120,273,7,600
Python,918,918,4,12112,134,395,7,0
Python,918,918,12,13908,50,161,7,0
Python,917,917,11,485,40,71,7,0
Python,917,917,24,3095,94,246,7,311
Python,917,917,5,8442,71,175,7,141
Python,916,916,2,273,99,1660,7,0
Python,916,916,88,20802,59,154,7,0
Python,915,915,14,22,53,263,7,0
Python,915,915,32,361,30,63,7,160
Python,914,914,150,11671,58,287,7,296
Python,914,914,1058,501036,91,218,7,2439
Python,912,912,10,412,34,109,7,0
Python,912,912,166,1185,67,504,7,294
Python,911,911,35,43407,88,302,7,149
Python,911,911,12,889,35,78,7,150
Python,910,910,4,2097,80,150,7,290
Python,910,910,14,228,50,101,7,0
Python,910,910,57,3282,73,90,7,155
Python,909,909,3,21890,175,297,7,439
Python,909,909,4,20907,35,79,7,155
Python,908,908,2,26414,171,150,7,149
Python,908,908,107,7483,78,170,7,296
Python,908,908,4,100774,244,343,7,307
Python,907,907,2,41,64,188,7,0
Python,906,906,57,3993,68,338,7,296
Python,904,904,100,1576,102,351,7,0
Python,904,904,12,1119,86,218,7,0
Python,904,904,195,2803,63,696,7,594
Python,903,903,0,1550,69,179,7,0
Python,903,903,3,99399,170,831,7,603
Python,903,903,5,1460,132,524,7,0
Python,903,903,5,1073,63,666,7,296
Python,902,902,103,8648,30,114,7,0
Python,902,902,8,2077,40,282,7,300
Python,902,902,19,426,88,347,7,0
Python,901,901,0,2382,47,83,7,0
Python,901,901,24,1379,49,137,7,0
Python,899,899,135,8505,79,184,7,0
Python,899,899,45,9324,53,278,7,427
Python,899,899,22,2906,86,133,7,0
Python,898,898,257,112458,75,93,7,319
Python,898,898,69,507,52,233,7,0
Python,898,898,2,17,30,23,7,0
Python,898,898,14,341,44,185,7,0
Python,896,896,243,3567,66,123,7,283
Python,896,896,34,4943,176,383,7,317
Python,894,894,175,8779,108,241,7,159
Python,894,894,47,2107,52,83,7,290
Python,894,894,26,220,33,71,7,0
Python,894,894,77,18721,79,146,7,296
Python,894,894,21,1926,53,207,7,0
Python,893,893,3,10878,164,264,7,296
Python,893,893,70,325,76,299,7,0
Python,892,892,193,8149,55,378,7,295
Python,892,892,1,306,105,378,7,146
Python,891,891,5,129,53,92,7,0
Python,889,889,88,1426,51,103,7,0
Python,887,887,0,443,52,191,7,157
Python,887,887,0,282228,284,1200,7,160
Python,886,886,9,5747,33,28,7,0
Python,884,884,21,1094,63,150,7,0
Python,884,884,676,39936,70,288,7,615
Python,884,884,80,331,48,78,7,165
Python,884,884,13,69258,32,53,7,0
Python,884,884,13,17887,83,300,7,0
Python,883,883,24,106,58,60,7,150
Python,883,883,61,1329,78,241,7,151
Python,883,883,102,1117,36,91,7,0
Python,883,883,11,726,59,171,7,169
Python,883,883,11,425,39,84,7,0
Python,882,882,6,496,47,89,7,0
Python,879,879,14,541,50,29,7,0
Python,879,879,5,380,49,93,7,0
Python,879,879,13,1159,53,230,7,296
Python,877,877,19,6359,92,246,7,0
Python,877,877,70,1611,71,226,7,0
Python,877,877,1,33,25,50,7,0
Python,877,877,4,2383,22,31,7,0
Python,876,876,36,318,36,71,7,0
Python,876,876,33,571,68,95,7,169
Python,875,875,25,2509,57,160,7,149
Python,874,874,42,4099,80,337,7,0
Python,874,874,17,1338,100,361,7,0
Python,873,873,30,1814,87,306,7,0
Python,871,871,3,622,84,146,7,139
Python,871,871,20,13159,104,160,7,138
Python,870,870,338,17708,95,200,7,444
Python,869,869,0,62874,38,162,7,0
Python,869,869,26,1701,58,221,7,0
Python,868,868,217,21083,90,161,7,153
Python,868,868,0,2536,82,91,7,0
Python,868,868,0,10106,147,1667,7,163
Python,868,868,8,1783,16,25,7,0
Python,867,867,293,20186,56,201,7,292
Python,867,867,2,4683,86,187,7,0
Python,866,866,20,113,58,211,7,0
Python,749,749,7,35547,61,201,7,0
Python,748,748,8,627,69,182,7,456
Python,747,747,25,1197,35,55,7,0
Python,747,747,12,8173,102,232,7,0
Python,746,746,47,1010,53,123,7,459
Python,746,746,23,5135,26,32,7,139
Python,743,743,28,674,30,83,7,144
Python,740,740,55,8190,46,209,7,280
Python,738,738,55,18694,371,558,7,282
Python,735,735,37,13255,64,309,7,0
Python,733,733,92,321,98,141,7,0
Python,733,733,7,1401,32,26,7,160
Python,733,733,17,21116,124,218,7,306
Python,732,732,35,891,23,46,7,0
Python,731,731,3,172464,38,91,7,0
Python,731,731,42,1647,39,77,7,0
Python,729,729,108,17163,34,272,7,151
Python,729,729,96,1743,43,232,7,0
Python,729,729,6,28,82,307,7,293
Python,729,729,85,2745,46,202,7,0
Python,726,726,18,47187,59,208,7,0
Python,725,725,33,269,30,87,7,0
Python,725,725,0,36467,24,62,7,0
Python,724,724,30,223,51,121,7,0
Python,724,724,99,584,83,181,7,160
Python,723,723,25,285,66,62,7,0
Python,722,722,79,4821,153,140,7,165
Python,721,721,6,976,78,422,7,0
Python,721,721,3,436,72,548,7,0
Python,719,719,71,2582,68,115,7,320
Python,719,719,56,529,111,186,7,149
Python,718,718,63,600,55,228,7,0
Python,717,717,42,4398,71,160,7,0
Python,716,716,9,4988,111,521,7,0
Python,715,715,205,11409,60,103,7,0
Python,714,714,0,106261,45,74,7,151
Python,713,713,132,122,97,267,7,0
Python,711,711,4,201,46,336,7,0
Python,710,710,68,40414,100,595,7,0
Python,709,709,18,2081,44,142,7,0
Python,708,708,28,81,22,74,7,296
Python,706,706,60,2367,37,103,7,149
Python,706,706,192,12294,72,116,7,0
Python,705,705,1,3832,77,120,7,141
Python,705,705,11,693,32,45,7,0
Python,704,704,3,526,21,28,7,146
Python,702,702,11,573,104,189,7,296
Python,702,702,107,28975,69,166,7,0
Python,701,701,25,153,29,104,7,0
Python,699,699,2,10641,25,38,7,313
Python,699,699,169,6705,68,194,7,0
Python,698,698,7,2484,61,203,7,150
Python,696,696,7,382,17,28,7,149
Python,696,696,41,646,25,150,7,0
Python,696,696,71,2029,130,305,7,299
Python,695,695,142,3280,141,709,7,0
Python,695,695,32,2195,50,89,7,0
Python,692,692,5,612,51,214,7,0
Python,690,690,13,1644,67,304,7,0
Python,690,690,40,268,33,86,7,161
Python,689,689,27,108,32,314,7,0
Python,689,689,26,71,71,221,7,450
Python,688,688,3,18085,28,126,7,0
Python,688,688,6,732,212,92,7,917
Python,688,688,52,5413,127,250,7,146
Python,687,687,7,5527,90,341,7,0
Python,686,686,4,569,66,202,7,146
Python,686,686,38,2660,92,217,7,0
Python,685,685,4,10761,28,56,7,0
Python,684,684,3,556,35,55,7,0
Python,683,683,5,397,54,184,7,0
Python,683,683,18,46856,34,123,7,281
Python,682,682,38,2326,48,92,7,0
Python,682,682,23,117,16,82,7,154
Python,682,682,129,12500,77,208,7,296
Python,681,681,0,1587,38,29,7,717
Python,681,681,137,71562,81,128,7,0
Python,681,681,19,564,59,295,7,0
Python,680,680,15,864,35,188,7,0
Python,680,680,24,158,17,38,7,277
Python,679,679,148,4173,49,208,7,141
Python,678,678,0,710,25,79,7,139
Python,678,678,10,1076,39,57,7,0
Python,678,678,9,1402,28,42,7,280
Python,677,677,429,13921,94,168,7,0
Python,677,677,17,301,27,137,7,453
Python,676,676,25,22332,91,219,7,0
Python,675,675,14,2907,32,85,7,134
Python,675,675,14,9666,128,247,7,610
Python,672,672,71,6060,90,125,7,0
Python,672,672,64,79000,68,284,7,0
Python,672,672,12,2400,41,116,7,0
Python,671,671,31,709,36,52,7,0
Python,671,671,8,1737,88,180,7,156
Python,670,670,2,23,27,39,7,0
Python,668,668,6,256,24,32,7,0
Python,667,667,32,269,54,125,7,0
Python,667,667,83,599,49,175,7,146
Python,667,667,2,6352,78,180,7,0
Python,666,666,1,676,84,195,7,455
Python,726,726,112,33195,94,194,7,0
Python,725,725,3,990,30,61,7,0
Python,725,725,14,4250,37,131,7,0
Python,724,724,12,211,44,107,7,0
Python,724,724,21,855,319,146,7,302
Python,724,724,0,2513,128,332,7,0
Python,723,723,25,285,66,62,7,1039
Python,723,723,8,15306,117,172,7,146
Python,723,723,76,673,98,263,7,0
Python,722,722,10,2209,118,414,7,143
Python,722,722,31,553,39,238,7,0
Python,721,721,0,42,55,42,7,0
Python,720,720,126,11016,34,155,7,151
Python,720,720,124,358,77,168,7,0
Python,720,720,59,429,41,110,7,320
Python,719,719,71,2582,68,115,7,0
Python,719,719,1,147,25,124,7,165
Python,718,718,69,11411,51,236,7,141
Python,717,717,83,6044,57,239,7,0
Python,716,716,4,77047,26,33,7,139
Python,716,716,16,1029,37,62,7,163
Python,715,715,26,2681,99,136,7,160
Python,714,714,4,1969,58,89,7,0
Python,714,714,15,797,25,152,7,151
Python,714,714,62,84,69,124,7,296
Python,713,713,28,5609,41,225,7,0
Python,713,713,4,99283,46,21,7,298
Python,710,710,24,803,69,294,7,0
Python,710,710,8,62,62,158,7,139
Python,710,710,45,7326,100,215,7,0
Python,710,710,30,1620,28,54,7,0
Python,708,708,28,81,22,74,7,313
Python,708,708,0,6701,38,40,7,139
Python,707,707,20,986,43,264,7,0
Python,705,705,1,3832,77,120,7,0
Python,705,705,96,2064,48,213,7,0
Python,705,705,13,8512,50,73,7,0
Python,704,704,3,526,21,28,7,163
Python,704,704,5,272,78,185,7,442
Python,704,704,23,67822,65,179,7,163
Python,704,704,12,1078,43,98,7,0
Python,702,702,10,630,43,123,7,0
Python,701,701,3,54,39,76,7,0
Python,701,701,4,40,25,35,7,139
Python,701,701,43,1893,31,107,7,0
Python,700,700,1,143813,32,53,7,0
Python,698,698,21,543,145,339,7,290
Python,698,698,20,386,33,153,7,0
Python,698,698,45,358,42,156,7,155
Python,697,697,101,431,29,129,7,139
Python,697,697,0,3347,26,23,7,139
Python,697,697,9,579,37,137,7,299
Python,695,695,142,3280,141,709,7,0
Python,695,695,25,6800,31,105,7,139
Python,693,693,48,423,21,136,7,0
Python,692,692,9,18142,182,384,7,163
Python,692,692,44,126662,45,171,7,0
Python,690,690,13,1644,67,304,7,0
Python,690,690,5,631,26,27,7,161
Python,689,689,27,108,32,314,7,450
Python,688,688,3,18085,28,126,7,149
Python,687,687,2,16764,85,201,7,0
Python,686,686,4,569,66,202,7,0
Python,686,686,38,229,46,243,7,0
Python,686,686,7,24,54,172,7,0
Python,685,685,3,128,17,181,7,0
Python,685,685,8,305,51,169,7,166
Python,685,685,229,7285,64,48,7,0
Python,685,685,5,269,31,68,7,0
Python,684,684,3,1425,70,438,7,0
Python,684,684,6,975,67,221,7,0
Python,684,684,0,402,34,62,7,452
Python,684,684,33,14859,46,61,7,0
Python,683,683,26,215,36,128,7,0
Python,682,682,4,49,30,23,7,283
Python,681,681,51,878,58,204,7,0
Python,680,680,15,864,35,188,7,0
Python,680,680,9,42,97,103,7,309
Python,680,680,6,40957,74,330,7,0
Python,679,679,14,537,22,30,7,296
Python,679,679,10,14135,122,145,7,141
Python,678,678,0,710,25,79,7,139
Python,678,678,10,1076,39,57,7,141
Python,678,678,43,630,35,223,7,160
Python,677,677,26,795,77,88,7,296
Python,676,676,52,21862,87,213,7,0
Python,675,675,14,2907,32,85,7,0
Python,675,675,37,438,40,230,7,0
Python,673,673,84,73753,92,176,7,299
Python,673,673,0,1252,37,62,7,0
Python,671,671,31,709,36,52,7,156
Python,670,670,2,23,27,39,7,0
Python,670,670,48,411,26,132,7,0
Python,670,670,78,4388,79,150,7,0
Python,669,669,33,1131,27,79,7,0
Python,668,668,6,256,24,32,7,0
Python,668,668,75,2220,56,100,7,0
Python,667,667,360,10382,79,216,7,0
Python,667,667,1,40,73,339,7,0
Python,664,664,64,381,75,331,7,0
Python,538,538,263,5387,76,205,7,0
Python,538,538,4,40794,33,100,7,0
Python,537,537,2,1521,7,18,7,0
Python,537,537,13,4231,51,121,7,296
Python,535,535,261,9629,66,320,7,0
Python,535,535,12,477,38,104,7,143
Python,534,534,64,2190,55,218,7,309
Python,534,534,1,188,76,65,7,0
Python,534,534,10,55,60,203,7,1956
Python,533,533,4,228169,39,27,7,0
Python,532,532,13,1451,13,24,7,0
Python,532,532,36,2405,40,170,7,0
Python,532,532,2,1473,43,243,7,139
Python,532,532,69,2279,59,214,7,0
Python,531,531,13,134,43,83,7,0
Python,531,531,119,2893,34,339,7,0
Python,530,530,61,1200,42,179,7,303
Python,530,530,34,985,29,34,7,284
Python,528,528,23,3088,38,55,7,0
Python,527,527,7,1970,43,172,7,0
Python,527,527,54,428,12,390,7,144
Python,527,527,0,1174,14,39,7,296
Python,526,526,43,39535,51,100,7,774
Python,526,526,10,422,35,43,7,0
Python,526,526,2,247,20,60,7,0
Python,525,525,5,96,18,39,7,160
Python,524,524,7,10677,66,122,7,0
Python,523,523,4,29,19,141,7,0
Python,523,523,7,447,29,82,7,0
Python,522,522,43,3233,53,76,7,144
Python,522,522,4,7,65,162,7,0
Python,522,522,15,17,79,163,7,0
Python,521,521,11,158,25,197,7,0
Python,521,521,5,4787,56,102,7,450
Python,520,520,22,645,25,35,7,151
Python,520,520,22,1603,45,151,7,0
Python,520,520,0,2880,14,51,7,155
Python,519,519,63,22689,49,331,7,0
Python,518,518,16,622,21,91,7,0
Python,518,518,41,191,18,134,7,0
Python,518,518,24,2203,33,100,7,0
